,Prompt,Image link 1,Image link 2,Image link 3,Image link 4,Image link 5,Image link 6,Image link 7,Image link 8
322,"isometric diorama of a caribbean pirate archipelago thriving pirate city port in the style of civilization 6, civ 6 --ar 89:144 --testp  --upbeta --upbetaAdam",https://cdn4.telegram-cdn.org/file/F7C3LKh6-S_342yyX7bSmp2ZfaGUYqCk9VUfEEj_S4TpUIUabfVm_IeeLy4Hm0TR4hhwnYSViDoxgGSuTT-kcz_qoB409YcnvPcWS3sJjLakyU29WRyv2ZDQT8nw4SfzdI36fPA30-yE5fadjygfyPBLKTrZ15QDTUDS2zIXgGNRCHdaAUrK-DJUGPyw_wq22FxIk0XBkgZ98NB3g0DpEyP9XCCfivyTLlcM_uKi56JwvcsF9mX4VrsBW_sHgnlsxSuwClCdNpVV1u72chX-IrG8D3POLdmTSghokHgmmjA1AAbfd7a9ouR_YKm5jRoBr_kxsLkrj4SFrtA7shWTAg.jpg,https://cdn4.telegram-cdn.org/file/HAjyYQyZPmIML7QUb39WG2PPTGMrRafDadNGvCkdgSX1N1yMKYr3PYMWFAe9kNkKmorbFxMXdkdHgVkX-gTciALweTPB29yUeT90J6IKyv1t3Ehe1Lp5sCmzk3S5jv0OYWyUkRC3Rz-ZEfzkozEa8_yeDYo-phfzD6lBUDgZRMMwrU_dJ_UUavSLgUcK2i-mTvmL-9aUof6hWinhKpgWVt6u5pznSdLlc9t1080V534oCYxK5KZJz3xEJ5SKKkmHO_MIgrLipncax1Yn15X73r8O_HV5uKFXFqwwW8TgaKtWDFpJ6BwJIeyR2SBH_i8Ngg5cnUrDZGalADVmcNTMrg.jpg,,,,,,
323,"cute anthropomorphic bunny in a kimono under cherry blossoms in pixar style, octane render --testp --ar 1:2 --upbeta ThreshExpresh",https://cdn4.telegram-cdn.org/file/GyvZnz2DBrWDBjpRl6w560o7azi_33JXbk0fW7X9Wlq-bPau32SerLBH0bO6ZMK3C5zETzjUfzTEXAK-H9bedB_sRr_dxNLAY-TpmCNpV3FLcxq7Ec1Ecmoos-wDauW5nbEZMzoyzIi-Fc5ITqlI36iDSGlWBBQB_qGmvnR2ZEtZfXcdEaPw9vvLWv7PBZmCfnZDCIFK83_aRe0KCoaoqeJqTfSm9aLsk271mR_7IzDQN2iA-o5gXcVMdxlVY1Cu8z5BW93r-Ihbuh75i4EZZztEjuy8JKH_mM_rhKciQzk3r_nPmR_raiVAS41G8dX3q65LMUp_Byp1P6amzxopjw.jpg,,,,,,,
324,"<https://s.mj.run/QsDGB13ym58> Alien large anthro sea anemone with two giant eyes, in the style of Jim Henson, Cinematic, photorealistic character design, neon rainbow pastel color scheme, dramatic, volumetric, cinematic lighting, underwater particle fx, rendered, photorealistic, bokeh effect, realistic lens flare, zoom out, arri raw cinematic, CineStill 800T, 40mm f2.8, 50mm, Unreal Engine 5, Zbrush, octane render, realistic CGI, 32k --ar 9:16 --test --creative --upbetaɪemier",https://cdn4.telegram-cdn.org/file/QiZ49PNl2bXMC3WjeKUJ2RJd1xUQPJP5mDtVbCJTLubqvyqXehdNR30W35fw6TPqaQrDHmIoOKo_bXDfUMAHfap1YbEA9W3JuaAafFzO0DYZbsBQkQMyd2hUCGPq4HnEpCEmHbfss2ogoXub0jJehtzhw5Kqnx9SDgxK-hPyWglL_okmUL-3JNIrRZYk1DqntsNiBld85icTJMSWBX5rzxOOWI5TdJd7EywATNYrPx_K2Ungzx12BSIiXw-T4eU3p3RUltgjOSskrQRvIvk0wiO0aYDazEmiEqI7ZcNGTwSmpus3el6P7Yo2c6GX14NFL7GPTSExRhTSUavw2-6ETA.jpg,,,,,,,
325,"<https://s.mj.run/9d-A6Gafukw> handsome spirit swordsman made of sand, lavish, adorned with diamonds and gold, lounging in a room filled with treasure, dynamic pose, arrogant, flippant, ray tracing, by yoshiyuki sadamoto --test --ar 2:3 --s 1250 --upbetaAncient Chaos",https://cdn4.telegram-cdn.org/file/hWHOjkCbtPgpUOZRVukQJwgDJQDVovGl4RxOHDGIQ-LkGgh7MNQQqZ3WzGVakFkFO2OYDqAy_kJbxW_J-kRzSKRGYCsW39oMGHWrrpwwCVeBCxvG1klUzvFQ8GCbAjLW814oL5pXdkZ4DyixOeMCbHqjMQhuijW_DQzcpu6_3Z7FWG2XfPy6g9tyg8Ah1Fx_5NNQm6AYKrPhbpYHv-mSa4KYcBPTJLMp2r91ZOYUBVJcuIFHVZ4xkO6crwQ-1mQNDn-A-lAk9PWtJVsWIztjkTLisIzydgtSuzLcH2rJ9WmVLlwL8UMm6WWtFEbSvJR1SBjsNGM-7q9dS37KTVvEvQ.jpg,https://cdn4.telegram-cdn.org/file/VKhZu-N51cWNJ75ty_vvoypDi0fLT2C6aPr-leNb_qvOvxPzX0hPFcMgrFxpccfi4A3l8hlJjBvzduJ6f3Yk1e80IuXZGEjk8aNM5lBVRYAQnpQ7Ag8orOFq_ic5uymjXfGF8iNFoSIzKqmKqLmDIKgTgL45mkv7iMuTb5tCNn3i8n3QySiu_tvzPZ7EnSjFbAGVk7h9LtMwx3G4AqcgkJ5tjG4pAGlhnXYtrwOqU-EIsl0b6ESnVTncNLrukz9EuRCer_QeMHOotXsDjDuDJQpGwfvl3WKYHCrSAeFXvJ_uS8EEBwtUgUxkz59Vjz3wslXQ1cht5DzBbihfZjqtHQ.jpg,,,,,,
326,"war scene reflected in human eye, shot of an eye, + war movie, terror, fear, + black, red, brown --ar 6:10 --testp",https://cdn4.telegram-cdn.org/file/IFu_9XmQMU1gjP-YeXUTSboN2GMcaKE3YVL1oGQOFc0F1NsP-lGi9F25LJhoPpl6_ulD5IyNktu6vcGCT1O9v1WM9NbqCPJzjn-y-WIVlCDpzQKD43ekpsWtuIlYKPthaqVcZVkZfPTzZsE7it0s31Jq60516KYQ4hHtoIM42dnYt-RIQY1nO9A_YoweR-ml3nGk7GEmUHpYqdPeyxawW1iMYEXuXHc3khCe7whFehLhNY2eQYsAkA4PHGowk9-A_PBKTCHtPIYeiYFun-VpbqrBx-jHQPo7Uf6RbwiKqwYQrUck7YdPGfCrgTpSRN341xyao9hM6khmx9BnUNZYZA.jpg,https://cdn4.telegram-cdn.org/file/Brc7HiG0Fph3jrESsKKGiPyKAbbCdUMxPUha1mmivETpYg471_24c-WXIiuyyvk3UXi4CvztTRcOJH_yquF3KevQ5bhXNJ9UloCyZXDAJELRlgLkZtWQ5rUELC-agQJ0wtZQBe9bp6jgW90GQmppCRKV36FvzkUdGe3i9JPw6RvAbAc_uUgYAjDRP0wx6NypXtq18GiH5ZhgB3GF9Prk3YrhMOJ3cC2aujDa1QAQ_7vvF8QFB3CXtoJtEd39zMNeF5cQzXUiBQRm_Q6bKns3CQwNdDmeu3h7Lcuoya892hX7AC_kK_EkG7K_AAHMQJpsRi28vRC5ICIJda4U7cZ5nQ.jpg,https://cdn4.telegram-cdn.org/file/m3bjFAV7Pz-_IpFNuM9Q80MWWpcnJ6N8pY8U_kLQNt3MauIEGUkV9cnvf-90nj_TQecdYkcuOAlSS8YYkscUhOmEyAYur3cbV1bh1liva2qYFj8FZjQSB7ESsmrzm7tLaFy8H7zOGO2Vdwv139BL-2lehuuunbLzdPfZz_c0ct42vDHCCAK-DjnX8wbg8TBEaXM73iI-PO94Qgxz_TcUWkV99WoVpqnObnkannl24HJ21v0fWifisKmZVizlpuC2JVmyHBTpx8Lkx6TsAagct88LySOCEOccZjRUj1YTHq-iDsC-qPk0WmXOAAhO8xigayzLPTuGyLPQupvbyCaVJw.jpg,https://cdn4.telegram-cdn.org/file/L5R1n65naAyBs5EVHefVrd0C558fcOew2NZoYiTF3xqbCdxR-_Tf7sJRgBrBpZsg5NRlkxhB5_t0eoJSoFvXw4wlrNri9lXQNq877mrxThLaW874JrSCXWj04zKrC_QjTfJ2mWiB9iAJDLt5pLJ47zsTxezhHyFrDgqrsIBcuI4RbPD93N-prAJ6Z_oLwsGFXFFHUhXM3OlgkHQGRx7GfYXsKXhuhdLy6xocOzJg-ftA7ckF_jDBceT-NLkyKOVTH7y3s48MhLXaPR6Hrzx13Zzs1G8P_Z4IICtbcAy1lVFy5ZQ18an7wa_06z8qHgNq83ZbUFG5pG6LBZXKsgmYNw.jpg,,,,
327,"ethereal absinthe fairy with intricate glass wings, magical forest background, will-o-the-wisp, mystical, eerie, dreamlike, glim light --ar 2:3 --testp --ar 16:9 --s 1500 --upbetaAidennQueen",https://cdn4.telegram-cdn.org/file/Fq8BHUEVpKo2WPU4U94dP5Qb4oyXK7cDJhx11MmndHqAYLA_bWO0bjLnMZmwfWgZf4-TNwksAgugbS-W9UYo5R_l3SRJoCx5MVKO6JwoaVuZq3tNHaVmfXpoe7jdT3wqXlG8WTp5yrvB-NwumAjvhizGfyFOli0fgL-UurwNojB0XrhFQG4Hu_ddigoJ0LySPN5dUzT8Vb9gromfDgNx1welOvilEYmbDPTOlVKOl9j5Y1qI_e0DJoybemm5qVg81Od-F7_5fS9gHhtlurC7AIXZut-TdaEUOVMRD8r5e8t71FPfEYIZg3CkcGTL7C3amSsDlDuLOfsc0JE7Z8NWjQ.jpg,,,,,,,
328,"isometric view of Kyiv city, civilization game, Civilization 6, 4k, unreal engine --ar 10:6 --testp --upbeta/isometric view of Kyiv city --ar 10:6 --testp --upbeta",https://cdn4.telegram-cdn.org/file/t7uvbRxhsam97U3t225KOWv_RxtRE-DgFG8A4axLBBuyZypqtNWIXd47ySj6LhoTC7O43Nwq3PBck19Ie7iY96AsSJjr4vnhNN9SU877Y_G0qdJ5zDtjn2lhulg0wrDugzxOAHv2Sw5RYtLQ_hiIWVzFNRVQQr1LAuOzjyj01xQgtfgHzayqMEeDLxHIiTgVHvKA6tuFJNxwg6vJymrE_dZmSn0zr7g4zx-NZfOu5pno0M-rC_6eWdC6y9uWIB-DG1S35NXK1Se3gSfbnJGgHyBOHv07d1C4mBa4AATHAaf9C-2RanqziclzrFyR-jJte51av3aNhWXu9GbRE-bRAQ.jpg,https://cdn4.telegram-cdn.org/file/lqUN8GG7wflj_7DrzlgMLkO3b4_bxaCPeBy2At7ALZUD713UWkB-ziIklSEhxJAkgjAnRGoZihk1lZ6xs4Rma3Glz-wv45RxvNc8C52o2wpjh-OgkgR9iZvi6ad6XdPR_TCMEevHPT8jscbwXX4I5kOHDu6ak_0Z3HZEVdGpM3l6cCUl5FtCpTZT2WdEU2lY3Cw8etQQ_N4GItDRQxJAZ07gOHmcTzXnF0jXi1bMjT10itntPUw9q1BXVPnGt5OYU9qX9RYb6j6qMDxVHPPP_QOHDi3kLorPb9DV_CBAiIu3hrLjLeo8IeTgCkmkzb-OTFlZX3HTDjF5zfYbeJ94fA.jpg,https://cdn4.telegram-cdn.org/file/a-S3Hlj0krwywqYPm3lowz8o1pXXoAnBHpE3_SMacR_HT988izq70Kx4EU4frqjqzTrqoOgXmCKF_GT72RhUFpVJ2GNutNLLoCTR4b5G-yPdBV0_cygRZjxpiFwAocpadADqw0XiFp5EaL8z_4sTcNP7cab99lUywLJnT7Nh_2SVNvCF2gzLJyaZwr400lcsUkTwD1QHx3zq9E334wk2H1VDgrEVYtVWdmI5di0dMUnYOd2Whdhjq4QQyMHiKp-Bcg-_-5gAD4ra-LQLDQIFI-Q743OlE3dprvI_o1GSj4BiFFw8Ccyp33fRLbuY0RFwUqin0Uh8FhEaJfzBS1XsHw.jpg,https://cdn4.telegram-cdn.org/file/fqRxFknyqOl6GtIIZfUm850CuZ8KCiED3Eta3eiYS25ZXrM_7hqfR7QT6B_JrFJ3Vi0vYouxEXo0uAbQJAVQyTliRuq6ZuxPpP62A-yzYRP_EFwz8scm9ODroP9XnXYm_9fyKCECsQl39pC93C-rZSBPxQ82D7KM86Q0mebJ2E23HlIzqd3xhMmhdAoylVnMOEG9iO1k7bkVHykgdqPgOMzh--iTDAO7LxW1PDKuyl13kNBd1s-7r5bjyGzz3MYWrObZYVn-BwhqCOYkMsBt6NM0LGBFd55JE0i2J53GjmvvVzEBwoEOKaxpUr1CUumR1wSkt8LEWrJPO4OYiYKnRg.jpg,,,,
329,"<https://s.mj.run/qoR3sT3xF78> Isometric full frame game card with decorative golden border of grim reaper in graveyard, Hyper detailed goosebumps game card, official art by Tim Jacobus --ar 2:3 --upbeta --s 5000 --test --upbetaDoc",https://cdn4.telegram-cdn.org/file/LkOsQVQFXavf-R5TiEtXBGTvBr2YR6uhEi8smkaPFgtf4qYuGrobIpB3n1t1xU3g3abVILXEcmy0ImvQPiGlxRrkhWMRNI78ADAde15u01AG6hWHYRaYIncDjp3XkheBYx09BRWaz5FhgZoEsHfDxgZ4OFJq4A0IUZrSG_Jrk9gP_cXZF5ywnIn_HI0UGtAwbk5LT0jHm7chcaxPELjrhRBIrhMUFq5ltIe5mzo9M1DfRNPgmw6CidZVWJXITsyM6IbIXRpOz2MrSoPUvJdW-puzQ3QrLW4K3xERhwTjCQh7n9GtdAb3H7q2WMHxJMQMfNp42JXq_elAuFN6NzaNUQ.jpg,,,,,,,
330,"<https://s.mj.run/WGp9iqeQeDc> cute male beagle dog, upfront, high detail, lively photorealistic, high details, hyper realistic, 5k, brown and white --no black hair --seed 15951 --ar 9:19 --testp --upbetaCrazy_ChrisSs",https://cdn4.telegram-cdn.org/file/q-WPqo4sVigcy4oLeTYVLL8c65jlBV58Kw5rBsczppiOqJM1cbnOiH1v8YpT8AzDQsxyvDI_4StoC0-5im5ZtjT9jujum_hfV-BtaAKbfoskHjnqlvpX-UJSaukzTKj8tH4XqHxuyaf6nV-i971zfC3q5KzAVpEx97jEKd8EOJ6CvpRkvlA7HUp4KWXDRDS9zgB7o51Nxx-Ebo2unFBijPTJonvYW5hy-QwU1dB2dJ1aNwV1Eb1KkPDo7MHi2yf6kmx7x9yV2YJ7odBkNINmKBV7qr0mQDaLVT8LyPzlwpiqT2d6T5lLk4122EUmc3x9B5UYdDWcHkt1XvzZmtB9Yg.jpg,https://cdn4.telegram-cdn.org/file/iy1Bam8ShL0h7hXm0qF7vFnaijKr13sGXtWeqsVyUI3_NmWWvnluzB6ikKRlEHadhhhcRJDvBakWBESBV01LcH84vSW4ICzeTb0nFy-HMqC-Qng03djPBH-oxHmJKfP52Fi035cMYCA0fOZv1ggaIk0xC1kbNyoRhSLhaz7vgcA_UJNmC9RTqSDa6qkIsn41N268byzhNlXmXpmOvG-LDt1mAEg7ARxwQB93oL6I27cIBki_2nTezQK4Qk02wl4T6Z7ZQ8y3X1QY15qYIMao1S6JfG2ULc42ovhcjIxXoXoKbP1iJolH3sGnEFJ66AJQhn-L6graBhksZamDc2iwAA.jpg,,,,,,
331,"Anthropomorphic majestic eagle knight, portrait, finely detailed armor, cinematic lighting, intricate filigree metal design, 4k, 8k, unreal engine, octane render --testp --upbetajaime A",https://cdn4.telegram-cdn.org/file/Sv76ZdFj3g2u1JX1p_bDlVZRJklzBsjxQHiVCQ0pFlGXcIVbtTnwUOieon6Sb-J9UtrJxnA-f0WmF-lWRCXG8sRBwsoUeNgYFwDg6JSmWoDqz__g0v7pn-W5OBBgAzhrsH4ghoOiUaTUsarWRTH0ws-j_1wtsbqUSrXoKfUWK7HCHF2Y1WH436kAArRDJnDNZY2wEEGfuHs4I46dnMPNjgNtbSesb0was26f1_VNV-TL-AbKtxo-ll-7uzArvPStgK-CjOxzI9OqfmC2J5yuSLxK2A1Y3kX8_FE9HuYMQjnOzu-uURfhnf9PJLqdo4fp3j-qIVDbL16XsCocPxF27w.jpg,,,,,,,
332,"<https://s.mj.run/U4muIeW-ySU> epic 3d portrait of white King Kong wearing mech armor made of black crystals, golden ornate around the armor, symmetrical body, hyperrealistic, intricate details, shiny, cinematic, unreal engine, artstation, octane render, --testp --upbeta --ar 10:16 --upbeta NicoGl",https://cdn4.telegram-cdn.org/file/Yctk6ugsH6k3KLp94aIx5yvYNgtvcU7NrsNFxfuu5obcrfufPg-IPUvqmZBaC5TZiVem7-t_WzgVeNvxZch9s3V4n7y0h05x1JbV1FdVGXpA2aVopuCZ3XwalfTF0T9kv687ptuTdyLXtbsSd01zYP7wNIZp7ZH0-89nU7gxDcr99zT7bbbuIS_mw6owjmKTVRoSbZdY1lxr3AGdkde8v6jUrr5zHjPa58801afeCydw3rlCKTGZZdkA0C1gRW8YzhCA2BTpS-4eO2s4OKu8HNRGlrGFTq1vNl7Irwl-NV23tcBIqglYIjjU4UfK_AlmSvkJ-tW-H8CGrXjL_klUPQ.jpg,,,,,,,
333,"<https://s.mj.run/ZhXJheZ3CNI> gold cat statue with rubies for eyes guarding a treasure room, intricate details, realistic, octane, unreal engine, full body, natural lighting, Photorealism, High detail, --ar 9:16 --test --creative --upbetaProxy.Nil",https://cdn4.telegram-cdn.org/file/Vl7n_RvQd_zaoLCADQLZ3wSEXsHVH91TygqzWSzhX1t767eUWg9Zvr21onzQH0gZzKzS8VOYbdh2Z199dCKc0uA2mjssBxGRHxcHIlFqRcqa9tlyWxkT899ue3RWvmxx_onuQ6ujvwtwPHCFMevZoUiU8Ig3jhs4AKeXtAnlLSUtUtIwxR8gSSl5T5AP6RGOaaTMylBAJHjVo4E7jIMpFhgxryARUstIvx2VPz9QKHJBPCMoLcrlYSWOt7dCMJOnZ0Hn-zVlphAnVC99sXsrxDg0gSTH8BmdcDWeDjJYDaEjXh7b6hWUH5_871pIjC4bOvVTjrgnkk_At1TXhITgHg.jpg,,,,,,,
334,"a symmetrical portait of a white dragon knight, calm face, highly detailed, realistic, epic light --ar 2:3 --testp --upbeta ElwinBarlow",https://cdn4.telegram-cdn.org/file/nnpb_s9SEcQYBd6VTGTazv5IY3Qua8rFMcAbS9dorTa9oVAiDJCrgD2AWQdrzphgc-APLqidlwufCXoQqi5SP-m7YkJngGSIvD-8IRQ58le0c2K1LULbB7YJ2HgUSgXRlGlWeVBsgulYL1LDwwxQWke3m_wP9eVhGfEXWCzMQvxUz4qk5PhuR5pos3bhk5PySqPHn9RmmiRQm602dTDsUmL9GjQ--_9TD5-zcCY-e_mt9fyxNoXzi5TYsQVBmWQqJxuJ4ny-sRT2B7U9Su7A4GKTIWc3YL-YiVEaC_af-QZL3vo8GwziD95MlG7qkeWN1Imu-nZg5xcSOuLaU9roJA.jpg,,,,,,,
335,"deja vu, echo of memories, ray trace, unreal engine, non-euclidean, Salvador Dali, René Magrit, MC Escher --creative --test --upbeta0tumn",https://cdn4.telegram-cdn.org/file/usI14-MEnBUTD1QEMbt9QCg3lA5Ru2mleOZvjkzjIHK74UgO7_Pe_cMKOkY59XqLEtVLtyF5HKE3vgOjrDj0cjf4FyKLsaGT-UIqsT_ks7vY0f0C3fWo_Uz27v0tgHIt2ICnnIe-eACp6RNwW9AFsi4V7FZEyG4TViCQBRLKw6bthoXKUQ_lmkFxLFCTy72flRpRJkch8MSSgA2A6GpfEgG9S7lXDlx-LLKRphoel98Q4VPfKFcdZGfgFGCobcAm0hzCx-i7SDYegkR_X_kE2AFhDX-nPPA1YiNvqFDI0EB-VpK4Ks_L1NCPvaUUa-xuf4fK08UsHfafO0ZTLoRgxw.jpg,,,,,,,
336,"Pixar Style, Tiny cute and adorable baby panda adventurer dressed in fantasy armour , jean - baptiste monge , anthropomorphic , dramatic lighting, 8k, portrait,realistic, fine details, photorealism, cinematic ,intricate details, cinematic lighting, photo realistic 8k --s 5000  --testp --upbeta  --s 20000 --upbetaehabtawfik89",https://cdn4.telegram-cdn.org/file/BXhjwzGIgkuB_T1-JJfhpZQ3o2ynrOrkmUUJfYGTvomALgYsS_wZlKfo0r5VRa3LWOHM8byfEBMS1oXHMj9Z9xfboISxkHFBOymDO-sdQ-YTfE4sutIlwbyx4uDyTArYvdaNbX4PwJ994ZieNKiynHP-0s21WsrlXid0MJ_28-0B2p8ueM4AGVZIJhsHT2RcvRy7dyYbY7lmOx65nABHHJ8XMTIuHg1Q9Q_I1K66U-z6HWbIlN9U0tcNIwK1WmdBU01fUxBcHftDb4dKs0hbte1TCmBzSZ__yKkRD51acCDtzeIVgciVxQOY_rnCGt9oo65x3ppvrSGO52WAD2wd-w.jpg,,,,,,,
337,"<https://s.mj.run/giT9Jkp19zY> Joyous Angel of Inspiration dissolving into thick liquid oil paint, liquid treasure of therapeutic discovery, cinematic lighting, dappled sunshine, in the style of Karol Bak --ar 1:2 --chaos 10 --test --creative --upbetaBrandonMc",https://cdn4.telegram-cdn.org/file/FqAg-7XYuxYjAZMd5hf9pOO5t2XxKQFRXwsjo7xg951KhlUVPpOx2XerWkjcXnnieEz83thQwYutNNx9sENGH9BjR9Li-VeRYE4GgPrWwKUbI6xYQ_oox1PDHJqLvHrVV_tLV4KDkNul-uCm5vYHRQ-z_7nvoPzCzBNWqno1Ljx_YvCRb0pQ3tMEaM8psdzrkwynXTq4Q2Xsrzk88n0jdw2tw5QTsTUfJGy7Q8vJkw8lKif4mYF8Z3nMX1ywoiAlqUuTHDV-Fd6VIXyBAuGxfSRH4nZm1aaL2UoEjoi1xNZaplMNkId4bBUHzZ6JAz7rySRyp9E7-sRDt9ADnttp9Q.jpg,,,,,,,
338,"white paper::3 tarot card::4 my treasure is your presence::4 smiles and blushing ::4 by Stephanie Pui Mun Law, Hokusai and Mike Mignola, trending on artstation::3 elaborate ink and watercolour illustration, intricate details::4 —ar 3:4  --upbeta    --v 3 --s 20000 --q 2liquidxrp",https://cdn4.telegram-cdn.org/file/B1WQEfAMrn9umwtkdh4bnOqiduc8Fy588oB80MVi2UIAaYFT7OratshI5_kbQyOPygVIT4T6F8QLnWO8BLs1pY1UrkxFs-xygfd9cZGTtwWnPWc-a7YTOJeLTdROn_rkaBsNamrBrgIaIU1l91y3FxTzocrtXkIJxdbLTHkTxsXicsY1M3EvuOkB8FohReZBCyOvO1GawRuFNNpuGN3b2a7V8aYFpbqg5KMViUj1dQGW9T8oZMQUun_2oWSHXlXdoRS2DZdjsH5fFl06ri6uEv1OgxmGVGnXofwU7bT4hqgNJQlm1RLKIkkW4TI3Q1_q6xHXkGPBo2T9hNGXPo5fqg.jpg,,,,,,,
339,"Pixar Style, tiny cute and adorable cat baby with rainbow stripes and dragonfly wings, jean - baptiste monge , anthropomorphic , dramatic lighting, 8k, portrait, realistic, fine details, photorealism, cinematic, intricate details, cinematic lighting, photo realistic 8k --aspect 9:16  --s 5000  --testp --upbetaOumelaoute",https://cdn4.telegram-cdn.org/file/erJc0vRIggjpa0WnnBRbJI0uXZQlF9pxtkoxFOt_UteRxDY0iJ1MgmaEAcN9guq594NkcYza0Wv1gR2I8bN-GnEIzwxtbSdfCJkAt7A8YaYRk2SHO1c9moPkkZz8ixVaPbuFYiDluzi87ECuHsgXBBAaUzvZE3aK7jlqXludHLAMdBjnctlJ60yb8M11b2lS8OuuNqtLdQfef9EqS6zeVfwQkYvfUMpyOSziQGQ74hcBrYpZDBkd4TcIkCzQgIHQPtUf_JNX5aSUv2bctdRxMjbDjvoXSpU_P1qpQTfGCmrT0RpepD3C2zCH54-OVYLYddbD6bc4dzbAtZFyRl0c1A.jpg,,,,,,,
340,"beige techinicolor peony camelia feathers swan down, closeup with polen particles, on black background, studio lightning, polen, dust, macro shot, epic, dramatic light, dramatic composition, photo realistic, contrast, tabletop light, lenancker, studio romain lenancker, Dior beauty, Chanel beauty, luxury, louise bellier --ar 2:3 --testp --upbetagorak",https://cdn4.telegram-cdn.org/file/q73k_hVWoLzsxhpoHnrWOXo9E0L5JxQ0acWC2VIKRvIk2WHSRR3luPxlTKN8BgJvfT7A8t0kPnHcquua6NZDJnc1yoalXkhC69WgH57wcO5SPG9IYkNWr-1G9dxiykFMiymdN4SCjuFQFqH-kZas-oiDdO7CIXQbk3W1-clH8BRFUaCZMdl5BH91h31NitTfdxqUQ0gXdZLry294eh6EjiNgp0pvYKK033B1f8xVGuxXE2y8zmnZGIuoRzN0Lm9nJ664iKQjrO6sq4cRnlVfFpY1vXfbJVHzW_6yWGmF3aMyst7dM-X8CCvWoquE7LKni5oFjLNJaN94UVNwGMC4LQ.jpg,,,,,,,
341,"Cute Pixar Catbus, character portrait, Big grin, carrying copious amount of treasure and jewels in satchel falling out on ground, jewels and treasure, golden crown, diamonds, sappires, rubies, high quality offical art by Pixar, golden ratio, cinematic lighting, 8K --ar 2:3  --upbeta --s 5000 --test --upbetaDoc",https://cdn4.telegram-cdn.org/file/i2tV_M6wilT3rP-V732ZKdowCGzPLbB9elqN4HAN3KOUj3KfuQ9DnJLoXUR2i2oPkZjUJ30lut8rH7JbU0OnQTPB3Y_E8yHGIqIBqSDPYfAAznLp6cbgtz05nyqMBRM-pFA0JstOT2on5RwYjnW5J76Zi5YUxdzJbUMjElRe20uByslyGhDiFWPFiKJ4muQYRxrpgug1v4JCMpkjIcLl6jHFUqlkRpPU0lye8obv8PNL5OzFKUNXy2TlvOkuuVJUXeYPQOG0l6rqYClCB5rKAp3lWUHKdTMtyc_IODKxvu8dAN-wR24P5guhjVVmD8L66Us5-Q29NO-jlXXhPDE1Jg.jpg,,,,,,,
342,"artwork by Jeremy Lipking,A little moonlight leaked onto the bed in the dark room with the curtains closed. In the darkness, only the outline of her skin, raised along her spine, glowed pale.photorealistic. High contrast. Beautiful atmospheric environmental effects, 8k, Octane render  --ar 2:3 --test  --ar 3:2   --v 3 --upbetawunder",https://cdn4.telegram-cdn.org/file/IK11h5anu2hXuHwHUPhF6tSecD8UB9wM6CGdGZnuK1UhXotx47diEaA_M-NuxSlWgug3dVGTu_gD88Z_zUWDQvKJ-z1CKCDGBi6pQCuyq9WIh_Jk4ZsF3z0pYifAtayP5vnp848s0e4cm5S9bdOxO_J4Dxe4pl5cqQUv6hb7Jcfcmdij6uSE3R_H9O2xBCJpW00bUcYt66Msa-E9vldaRVELQXJb15v4l9cXm65seuZA93LU5oIL9x0s-5aP_Xf2vlXtImz611dKhMFsQkXlrF6-uvSDdLr9XN4gO_Z5xhdJEc2qPdtqvrwFTe1LB9Ul4WiXj8wIOKbETUrTsRBWLg.jpg,,,,,,,
343,"ominous cabin in the woods by dan mumford , George Baselitz, extremely detailed, sharp focus, wide view, full body shot, smooth, digital illustration --ar 2:3  --upbeta --testp --upbetaAlexeverywhere",https://cdn4.telegram-cdn.org/file/uU0-Qq0yDgn6X7wZY5hT6cvftKb1ACwX-dzcfBOiZ8vN_ii3JiLVgrv2gCq716vK5aEp-8xgnBhEZcuT_CnWv8FRLLxnVko0kRhKbCrI3rKYUlYtjt8bmhf8Dt2U5pM2TsAuT4o-WFUzPekkkp18RESG2FwZ7dkBzYX5AAWMNhAh62P94rCiWuWT54oSAoh5pmNdtU3O_7VYycJJVAqfmYn-3HDNDrAurAZvG8TRvrRcDjAZdgoyMJcZ-xeZenQoYeOuIX3S8Er1hbfMJx3QUgdUgIJ0udShYVVdeIWEfGv5RLYLBMfPtFE3Z7E5p9h7KlQ23za7Azphlpsacdwqvg.jpg,https://cdn4.telegram-cdn.org/file/B2zdyD_cPcTPbacaV1w7PLqL6UUzU957_sCGuMrHoUNHgiszFU7TBrwfdsineyfY5b9OHzDG9pdyz1hcZDY4cKleLarA_t2pBvY7DgP0W00B10jwUbj7GMh63yAsNq8tEJ_nLfpn27rRAHI65mwxyysaSigyOP9IZ747wtOLKooH9GG2oDc57EwYSod1BDPoOkWPEzu5jp7TigIr8ZDxodl687MllUwD4O3IaUKK8XtbNDk9Yg4vuNbs_SAyOi_5lB0vAquYDU7t3Gho9lsV_oASFbe-DPZn0KJIUKJMtFJT32J8N2Wh1sv2sWmMiH7vq0zqCUw7qaSgwOqaFTRLXA.jpg,,,,,,
